Date,Time,Produced,Demand,Depriciation
১০-০৪-২০২১,০৫:০০:০০,৯৩৪৮,৯৩৪৮,০.০০
১০-০৪-২০২১,০৪:০০:০০,৯৫৬৪,৯৫৬৪,০.০০
১০-০৪-২০২১,০৩:০০:০০,৯৭২৯,৯৭২৯,০.০০
১০-০৪-২০২১,০২:০০:০০,১০০১৮,১০০১৮,০.০০
১০-০৪-২০২১,০১:০০:০০,১০৪৮০,১০৪৮০,০.০০
০৯-০৪-২০২১,২৪:০০:০০,১০৯৫৩,১০৯৫৩,০.০০
০৯-০৪-২০২১,২৩:০০:০০,১১১৪৯,১১১৪৯,০.০০
০৯-০৪-২০২১,২২:০০:০০,১১৩১৩,১১৩১৩,০.০০
০৯-০৪-২০২১,২১:০০:০০,১১৬৫৫,১১৬৫৫,০.০০
০৯-০৪-২০২১,২০:০০:০০,১১৪৫১,১১৪৫১,০.০০
০৯-০৪-২০২১,১৯:৩০:০০,১১৪৪০,১১৪৪০,০.০০
০৯-০৪-২০২১,১৯:০০:০০,১০৫৬৬,১০৫৬৬,০.০০
০৯-০৪-২০২১,১৮:০০:০০,৮৯০৮,৮৯০৮,০.০০
০৯-০৪-২০২১,১৭:০০:০০,৯৩১৬,৯৩১৬,০.০০
০৯-০৪-২০২১,১৬:০০:০০,৯৫৫৮,৯৫৫৮,০.০০
০৯-০৪-২০২১,১৫:০০:০০,৯৬৫৯,৯৬৫৯,০.০০
০৯-০৪-২০২১,১৪:০০:০০,৯৩৮০,৯৩৮০,০.০০
০৯-০৪-২০২১,১৩:০০:০০,৯২৮৫,৯২৮৫,০.০০
০৯-০৪-২০২১,১২:০০:০০,৮৬২৯,৮৬২৯,০.০০
০৯-০৪-২০২১,১১:০০:০০,৮২৩৩,৮২৩৩,০.০০
০৯-০৪-২০২১,১০:০০:০০,৭৮৫২,৭৮৫২,০.০০
০৯-০৪-২০২১,০৯:০০:০০,৭৫৬৭,৭৫৬৭,০.০০
০৯-০৪-২০২১,০৮:০০:০০,৭৩৫৯,৭৩৫৯,০.০০
০৯-০৪-২০২১,০৭:০০:০০,৭৩০১,৭৩০১,০.০০
০৯-০৪-২০২১,০৬:০০:০০,৭৪৮৬,৭৪৮৬,০.০০
০৯-০৪-২০২১,০৫:০০:০০,৭৬১১,৭৬১১,০.০০
০৯-০৪-২০২১,০৪:০০:০০,৭৫৫৩,৭৫৫৩,০.০০
০৯-০৪-২০২১,০৩:০০:০০,৭৭৬৭,৭৭৬৭,০.০০
০৯-০৪-২০২১,০২:০০:০০,৮৬৫৯,৮৬৫৯,০.০০
০৯-০৪-২০২১,০১:০০:০০,৯৪৫৭,৯৪৫৭,০.০০
০৮-০৪-২০২১,২৪:০০:০০,১০৫৬৪,১০৫৬৪,০.০০
০৮-০৪-২০২১,২৩:০০:০০,১১৯২৫,১১৯২৫,০.০০
০৮-০৪-২০২১,২২:০০:০০,১২২২৬,১২২২৬,০.০০
০৮-০৪-২০২১,২১:০০:০০,১২৫৫৩,১২৫৫৩,০.০০
০৮-০৪-২০২১,২০:০০:০০,১২৮৫৪,১২৮৫৪,০.০০
০৮-০৪-২০২১,১৯:৩০:০০,১২৭২০,১২৭২০,০.০০
০৮-০৪-২০২১,১৯:০০:০০,১২৩৬৯,১২৩৬৯,০.০০
০৮-০৪-২০২১,১৮:০০:০০,১০২১৭,১০২১৭,০.০০
০২-০৪-২০২১,১৪:০০:০০,৯৭১৬,৯৭১৬,০.০০
০২-০৪-২০২১,১৩:০০:০০,১০২৪৩,১০২৪৩,০.০০
০২-০৪-২০২১,১২:০০:০০,৯৭৪৫,৯৭৪৫,০.০০
০২-০৪-২০২১,১১:০০:০০,৯৪৫০,৯৪৫০,০.০০
০২-০৪-২০২১,১০:০০:০০,৯২০৯,৯২০৯,০.০০
০২-০৪-২০২১,০৯:০০:০০,৯৩৫২,৯৩৫২,০.০০
০২-০৪-২০২১,০৮:০০:০০,৯৫৫৮,৯৫৫৮,০.০০
০২-০৪-২০২১,০৭:০০:০০,৯৬৬১,৯৬৬১,০.০০
০২-০৪-২০২১,০৬:০০:০০,১০০৫০,১০০৫০,০.০০
০২-০৪-২০২১,০৫:০০:০০,১০২৯৩,১০২৯৩,০.০০
০২-০৪-২০২১,০৪:০০:০০,১০৪৮৪,১০৪৮৪,০.০০
০২-০৪-২০২১,০৩:০০:০০,১০৭৮৩,১০৭৮৩,০.০০
০২-০৪-২০২১,০২:০০:০০,১১১৬২,১১১৬২,০.০০
০২-০৪-২০২১,০১:০০:০০,১১৪১৯,১১৪১৯,০.০০
০১-০৪-২০২১,২৪:০০:০০,১২০৫৪,১২০৫৪,০.০০
০১-০৪-২০২১,২৩:০০:০০,১২৬০৭,১২৬০৭,০.০০
০১-০৪-২০২১,২২:০০:০০,১২৬৮৬,১২৬৮৬,০.০০
০১-০৪-২০২১,২১:০০:০০,১২৭৪৯,১২৭৪৯,০.০০
০১-০৪-২০২১,২০:০০:০০,১২৮৩১,১২৮৩১,০.০০
০১-০৪-২০২১,১৯:৩০:০০,১২৮৯৩,১২৮৯৩,০.০০
০১-০৪-২০২১,১৯:০০:০০,১২৬৮৭,১২৬৮৭,০.০০
০১-০৪-২০২১,১৮:০০:০০,১০৯৭০,১০৯৭০,০.০০
০১-০৪-২০২১,১৭:০০:০০,১১১৮৫,১১১৮৫,০.০০
০১-০৪-২০২১,১৬:০০:০০,১১৫৩৬,১১৫৩৬,০.০০
০১-০৪-২০২১,১৫:০০:০০,১১৫২৭,১১৫২৭,০.০০
০১-০৪-২০২১,১৪:০০:০০,১১১৪১,১১১৪১,০.০০
০১-০৪-২০২১,১৩:০০:০০,১১২৬৪,১১২৬৪,০.০০
০১-০৪-২০২১,১২:০০:০০,১১০৭৯,১১০৭৯,০.০০
০১-০৪-২০২১,১১:০০:০০,১০৭৫১,১০৭৫১,০.০০
০১-০৪-২০২১,১০:০০:০০,১০৩০০,১০৩০০,০.০০
০১-০৪-২০২১,০৯:০০:০০,৯৬৩১,৯৬৩১,০.০০
০১-০৪-২০২১,০৮:০০:০০,৯২৬৬,৯২৬৬,০.০০
০১-০৪-২০২১,০৭:০০:০০,৯৬১৫,৯৬১৫,০.০০
০১-০৪-২০২১,০৬:০০:০০,৯৬১২,৯৬১২,০.০০
০১-০৪-২০২১,০৫:০০:০০,৯৭৭৮,৯৭৭৮,০.০০
০১-০৪-২০২১,০৪:০০:০০,১০০৭১,১০০৭১,০.০০
০১-০৪-২০২১,০৩:০০:০০,১০৩৪৭,১০৩৪৭,০.০০
০১-০৪-২০২১,০২:০০:০০,১০৬৯৫,১০৬৯৫,০.০০
০১-০৪-২০২১,০১:০০:০০,১১০০৩,১১০০৩,০.০০
৩১-০৩-২০২১,২৪:০০:০০,১১৩৭০,১১৩৭০,০.০০
৩১-০৩-২০২১,২৩:০০:০০,১১৬০৯,১১৬০৯,০.০০
৩১-০৩-২০২১,২২:০০:০০,১২১২৯,১২১২৯,০.০০
৩১-০৩-২০২১,২১:০০:০০,১২২৯০,১২২৯০,০.০০
৩১-০৩-২০২১,২০:০০:০০,১২৩০৩,১২৩০৩,০.০০
৩১-০৩-২০২১,১৯:৩০:০০,১২৪০৩,১২৪০৩,০.০০
৩১-০৩-২০২১,১৯:০০:০০,১২১০৯,১২১০৯,০.০০
৩১-০৩-২০২১,১৮:০০:০০,১০৬৪৪,১০৬৪৪,০.০০
৩১-০৩-২০২১,১৭:০০:০০,১০৮৫৬,১০৮৫৬,০.০০
৩১-০৩-২০২১,১৬:০০:০০,১০৭৯২,১০৭৯২,০.০০
৩১-০৩-২০২১,১৫:০০:০০,১০৫১২,১০৫১২,০.০০
৩১-০৩-২০২১,১৪:০০:০০,১০৩৭৯,১০৩৭৯,০.০০
০৬-০৪-২০২১,১৬:০০:০০,১০৫২৭,১০৫২৭,০.০০
০৬-০৪-২০২১,১৫:০০:০০,১০৪৯৭,১০৪৯৭,০.০০
০৬-০৪-২০২১,১৪:০০:০০,১০২৭৫,১০২৭৫,০.০০
০৬-০৪-২০২১,১৩:০০:০০,১০৩৩৭,১০৩৩৭,০.০০
০৬-০৪-২০২১,১২:০০:০০,৯৯৯৪,৯৯৯৪,০.০০
০৬-০৪-২০২১,১১:০০:০০,৯৬৭২,৯৬৭২,০.০০
০৬-০৪-২০২১,১০:০০:০০,৯৪৬০,৯৪৬০,০.০০
০৬-০৪-২০২১,০৯:০০:০০,৯০৭৮,৯০৭৮,০.০০
০৬-০৪-২০২১,০৮:০০:০০,৮৭৩৪,৮৭৩৪,০.০০
০৬-০৪-২০২১,০৭:০০:০০,৮২৮৩,৮২৮৩,০.০০
০৬-০৪-২০২১,০৬:০০:০০,৮১০১,৮১০১,০.০০
০৬-০৪-২০২১,০৫:০০:০০,৮১৯৯,৮১৯৯,০.০০
০৬-০৪-২০২১,০৪:০০:০০,৮৪৫৪,৮৪৫৪,০.০০
০৬-০৪-২০২১,০৩:০০:০০,৮৬৬৭,৮৬৬৭,০.০০
০৬-০৪-২০২১,০২:০০:০০,৮৯১৭,৮৯১৭,০.০০
০৬-০৪-২০২১,০১:০০:০০,৯৪৩১,৯৪৩১,০.০০
০৫-০৪-২০২১,২৪:০০:০০,১০০০৮,১০০০৮,০.০০
০৫-০৪-২০২১,২৩:০০:০০,১০৩৩০,১০৩৩০,০.০০
০৫-০৪-২০২১,২২:০০:০০,১০৯৪৯,১০৯৪৯,০.০০
০৫-০৪-২০২১,২১:০০:০০,১১১৭৩,১১১৭৩,০.০০
০৫-০৪-২০২১,২০:০০:০০,১১৩৪০,১১৩৪০,০.০০
০৫-০৪-২০২১,১৯:৩০:০০,১১৩৪৭,১১৩৪৭,০.০০
০৫-০৪-২০২১,১৯:০০:০০,১১০৪০,১১০৪০,০.০০
০৫-০৪-২০২১,১৮:০০:০০,৯৪৪৯,৯৪৪৯,০.০০
০৫-০৪-২০২১,১৭:০০:০০,৯৬৮৮,৯৬৮৮,০.০০
০৫-০৪-২০২১,১৬:০০:০০,৯৯৮৮,৯৯৮৮,০.০০
০৫-০৪-২০২১,১৫:০০:০০,১০০৬৭,১০০৬৭,০.০০
০৫-০৪-২০২১,১৪:০০:০০,৯৭৪৬,৯৭৪৬,০.০০
০৫-০৪-২০২১,১৩:০০:০০,৯২৯৪,৯২৯৪,০.০০
০৫-০৪-২০২১,১২:০০:০০,৮৯৯৬,৮৯৯৬,০.০০
০৫-০৪-২০২১,১১:০০:০০,৮৫৭১,৮৫৭১,০.০০
০৫-০৪-২০২১,১০:০০:০০,৭৯৬৮,৭৯৬৮,০.০০
০৫-০৪-২০২১,০৯:০০:০০,৭৪৯১,৭৪৯১,০.০০
০৫-০৪-২০২১,০৮:০০:০০,৭০৮৮,৭০৮৮,০.০০
০৫-০৪-২০২১,০৭:০০:০০,৬৮৬০,৬৮৬০,০.০০
০৫-০৪-২০২১,০৬:০০:০০,৬৩৮৩,৬৩৮৩,০.০০
০৫-০৪-২০২১,০৫:০০:০০,৬৩৯০,৬৩৯০,০.০০
০৫-০৪-২০২১,০৪:০০:০০,৬৪৬৬,৬৪৬৬,০.০০
০৫-০৪-২০২১,০৩:০০:০০,৬৫৫৭,৬৫৫৭,০.০০
০৫-০৪-২০২১,০২:০০:০০,৬৬৮৭,৬৬৮৭,০.০০
০৫-০৪-২০২১,০১:০০:০০,৬৫৫৩,৬৫৫৩,০.০০
০৪-০৪-২০২১,২৪:০০:০০,৬২৭৭,৬২৭৭,০.০০
০৪-০৪-২০২১,২৩:০০:০০,৫৪৬১,৫৪৬১,০.০০
০৪-০৪-২০২১,২২:০০:০০,৪১৯১,৪১৯১,০.০০
০৪-০৪-২০২১,২১:০০:০০,৪২৪৯,৪২৪৯,০.০০
০৪-০৪-২০২১,২০:০০:০০,৪৩০৪,৪৩০৪,০.০০
০৪-০৪-২০২১,১৯:৩০:০০,৪৫৭৬,৪৫৭৬,০.০০
০৪-০৪-২০২১,১৯:০০:০০,৫৭৬৭,৫৭৬৭,০.০০
০৪-০৪-২০২১,১৮:০০:০০,৮৫২৪,৮৫২৪,০.০০
০৪-০৪-২০২১,১৭:০০:০০,৯৭৮৩.৯,৯৭৮৪,০.০০
০৪-০৪-২০২১,১৬:০০:০০,১০৭৬৮.৯,১০৭৬৯,০.০০
২৯-০৩-২০২১,১২:০০:০০,১১০১৬,১১০১৬,০.০০
২৯-০৩-২০২১,১১:০০:০০,১০৩৫১,১০৩৫১,০.০০
২৯-০৩-২০২১,১০:০০:০০,১০০৪৪,১০০৪৪,০.০০
২৯-০৩-২০২১,০৯:০০:০০,৯৬৩১,৯৬৩১,০.০০
২৯-০৩-২০২১,০৮:০০:০০,৯২৭৭,৯২৭৭,০.০০
২৯-০৩-২০২১,০৭:০০:০০,৯২০৬,৯২০৬,০.০০
২৯-০৩-২০২১,০৬:০০:০০,৯৩৩৯,৯৩৩৯,০.০০
২৯-০৩-২০২১,০৫:০০:০০,৯৪২৯,৯৪২৯,০.০০
২৯-০৩-২০২১,০৪:০০:০০,৯৫৯৫,৯৫৯৫,০.০০
২৯-০৩-২০২১,০৩:০০:০০,৯৯৩০,৯৯৩০,০.০০
২৯-০৩-২০২১,০২:০০:০০,১০০৯৫,১০০৯৫,০.০০
২৯-০৩-২০২১,০১:০০:০০,১০৬০৭,১০৬০৭,০.০০
২৮-০৩-২০২১,২৪:০০:০০,১১১৩০,১১১৩০,০.০০
২৮-০৩-২০২১,২৩:০০:০০,১১৫৮৩,১১৫৮৩,০.০০
২৮-০৩-২০২১,২২:০০:০০,১১৯৩৪,১১৯৩৪,০.০০
২৮-০৩-২০২১,২১:০০:০০,১২২৮১,১২২৮১,০.০০
২৮-০৩-২০২১,২০:০০:০০,১২৪৫৯,১২৪৫৯,০.০০
২৮-০৩-২০২১,১৯:৩০:০০,১২৬৩৪,১২৬৩৪,০.০০
২৮-০৩-২০২১,১৯:০০:০০,১২৫৪৮,১২৫৪৮,০.০০
২৮-০৩-২০২১,১৮:০০:০০,১০৫৯২,১০৫৯২,০.০০
২৮-০৩-২০২১,১৭:০০:০০,১০৬০১,১০৬০১,০.০০
২৮-০৩-২০২১,১৬:০০:০০,১১০৫৬,১১০৫৬,০.০০
২৮-০৩-২০২১,১৫:০০:০০,১১০৮২,১১০৮২,০.০০
২৮-০৩-২০২১,১৪:০০:০০,১০৯৩৫,১০৯৩৫,০.০০
২৮-০৩-২০২১,১৩:০০:০০,১১০৩৭,১১০৩৭,০.০০
২৮-০৩-২০২১,১২:০০:০০,১০৫৪২,১০৫৪২,০.০০
২৮-০৩-২০২১,১১:০০:০০,১০৩৩৮,১০৩৩৮,০.০০
২৮-০৩-২০২১,১০:০০:০০,১০১৯৬,১০১৯৬,০.০০
২৮-০৩-২০২১,০৯:০০:০০,৯৭৯৯,৯৭৯৯,০.০০
২৮-০৩-২০২১,০৮:০০:০০,৯৩৬২,৯৩৬২,০.০০
২৮-০৩-২০২১,০৭:০০:০০,৯১৭০,৯১৭০,০.০০
২৮-০৩-২০২১,০৬:০০:০০,৯০১৫,৯০১৫,০.০০
২৮-০৩-২০২১,০৫:০০:০০,৯০২১,৯০২১,০.০০
২৮-০৩-২০২১,০৪:০০:০০,৯৩৯৯,৯৩৯৯,০.০০
২৮-০৩-২০২১,০৩:০০:০০,৯৫৯৭,৯৫৯৭,০.০০
২৮-০৩-২০২১,০২:০০:০০,৯৯৯০,৯৯৯০,০.০০
২৮-০৩-২০২১,০১:০০:০০,১০৪৩৫,১০৪৩৫,০.০০
২৭-০৩-২০২১,২৪:০০:০০,১০৯৯৪,১০৯৯৪,০.০০
২৭-০৩-২০২১,২৩:০০:০০,১১৩২৮,১১৩২৮,০.০০
২৭-০৩-২০২১,২২:০০:০০,১১৭৬৮,১১৭৬৮,০.০০
২৭-০৩-২০২১,২১:০০:০০,১২০৬২,১২০৬২,০.০০
২৭-০৩-২০২১,২০:০০:০০,১২৩৬১,১২৩৬১,০.০০
২৭-০৩-২০২১,১৯:৩০:০০,১২৪৪৬,১২৪৪৬,০.০০
২৭-০৩-২০২১,১৯:০০:০০,১২৩৪৯,১২৩৪৯,০.০০
২৭-০৩-২০২১,১৮:০০:০০,১০৪০২,১০৪০২,০.০০
২৭-০৩-২০২১,১৭:০০:০০,১০৪৯১,১০৪৯১,০.০০
২৭-০৩-২০২১,১৬:০০:০০,১০৮১৫,১০৮১৫,০.০০
২৭-০৩-২০২১,১৫:০০:০০,১০৯৮৮,১০৯৮৮,০.০০
